position,FW
minutes,1903.0
passes_completed,-0.7526
passes,-0.8
dribbles_completed,0.4257
dribbles,0.6228
passes_completed_short,-0.0278
passes_short,0.1447
passes_completed_medium,-0.9432
passes_medium,-1.0445
passes_completed_long,-1.144
passes_long,-1.1983
passes_total_distance,-0.9875
passes_free_kicks,-0.7988
through_balls,2.3844
passes_pressure,-0.6776
passes_switches,-1.0402
crosses,-0.4338
corner_kicks,0.3412
passes_intercepted,0.1378
passes_blocked,0.482
dispossessed,2.3853
goals,4.6974
assists,1.8833
pens_made,3.1324
pens_att,2.5491
shots_total,2.1605
shots_on_target,3.4924
sca,1.7351
gca,2.9874
xg,4.3758
crosses_into_penalty_area,-0.5162
passes_into_final_third,-0.728
passes_into_penalty_area,1.2069
progressive_passes,0.0332
carry_progressive_distance,-0.0388
assisted_shots,1.5252
fouled,-0.2597
pens_won,4.1923
tackles,-1.2975
interceptions,-1.1431
blocks,-1.3848
tackles_won,-1.1748
dribble_tackles,-1.4379
dribbles_vs,-1.5278
pressures,0.042
pressure_regains,0.3651
clearances,-0.9871
errors,-0.376
aerials_won,-0.8992
aerials_lost,-0.345
ball_recoveries,-0.9936
pens_conceded,-0.3183
fouls,-1.1258
cards_yellow_red,-0.1907
