position,RM
minutes,896.0
passes_completed,-0.1877
passes,-0.4083
dribbles_completed,0.529
dribbles,0.5018
passes_completed_short,-0.0752
passes_short,-0.2322
passes_completed_medium,-0.3495
passes_medium,-0.5205
passes_completed_long,-0.1222
passes_long,-0.3289
passes_total_distance,-0.2555
passes_free_kicks,0.6373
through_balls,0.0797
passes_pressure,0.5015
passes_switches,-0.1036
crosses,-0.0589
corner_kicks,0.0154
passes_intercepted,-0.445
passes_blocked,-0.2524
dispossessed,0.745
goals,0.4274
assists,0.0341
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2554
shots_on_target,-0.2903
sca,0.8468
gca,0.3303
xg,-0.0972
crosses_into_penalty_area,0.5704
passes_into_final_third,0.2821
passes_into_penalty_area,0.263
progressive_passes,0.0662
carry_progressive_distance,0.4435
assisted_shots,1.0569
fouled,0.9135
pens_won,-0.2937
tackles,0.2899
interceptions,-0.3773
blocks,0.0174
tackles_won,0.4472
dribble_tackles,0.1582
dribbles_vs,-0.083
pressures,1.021
pressure_regains,0.9297
clearances,-0.4711
errors,-0.376
aerials_won,0.4805
aerials_lost,-0.3885
ball_recoveries,0.3718
pens_conceded,-0.3183
fouls,1.6969
cards_yellow_red,-0.1907
