position,LM
minutes,1546.0
passes_completed,-1.0672
passes,-0.9181
dribbles_completed,0.6184
dribbles,0.9409
passes_completed_short,-0.7592
passes_short,-0.4542
passes_completed_medium,-0.9171
passes_medium,-0.9099
passes_completed_long,-1.0743
passes_long,-0.9919
passes_total_distance,-1.0376
passes_free_kicks,-0.9534
through_balls,-0.6322
passes_pressure,0.2731
passes_switches,-0.5841
crosses,0.8807
corner_kicks,-0.5014
passes_intercepted,-0.3567
passes_blocked,2.3837
dispossessed,-0.1632
goals,0.6106
assists,1.0959
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8775
shots_on_target,0.9689
sca,0.1628
gca,1.3206
xg,0.3219
crosses_into_penalty_area,2.0321
passes_into_final_third,-0.5918
passes_into_penalty_area,0.3309
progressive_passes,-0.6406
carry_progressive_distance,0.5603
assisted_shots,0.3602
fouled,-0.8005
pens_won,1.0868
tackles,0.0981
interceptions,0.1884
blocks,0.2113
tackles_won,-0.3093
dribble_tackles,-0.2045
dribbles_vs,0.6969
pressures,1.1405
pressure_regains,1.1561
clearances,-0.8052
errors,-0.376
aerials_won,-0.2583
aerials_lost,-0.36
ball_recoveries,-0.201
pens_conceded,-0.3183
fouls,0.3123
cards_yellow_red,-0.1907
