position,CM
minutes,-0.3007
passes_completed,-0.2926
passes,-0.2356
dribbles_completed,-0.0048
dribbles,0.3081
passes_completed_short,0.1596
passes_short,0.2781
passes_completed_medium,-0.4899
passes_medium,-0.4652
passes_completed_long,-0.3782
passes_long,-0.4081
passes_total_distance,-0.4474
passes_free_kicks,-0.4541
through_balls,-0.0638
passes_pressure,0.4104
passes_switches,-0.3637
crosses,0.5176
corner_kicks,0.7373
passes_intercepted,0.3981
passes_blocked,0.71
dispossessed,0.5817
goals,-0.2643
assists,1.1575
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6121
shots_on_target,0.3471
sca,1.0528
gca,0.4167
xg,0.6069
crosses_into_penalty_area,0.851
passes_into_final_third,-0.25
passes_into_penalty_area,1.2002
progressive_passes,0.2033
carry_progressive_distance,0.6094
assisted_shots,0.7926
fouled,1.5853
pens_won,-0.2935
tackles,0.7835
interceptions,0.2071
blocks,0.4224
tackles_won,1.529
dribble_tackles,0.2611
dribbles_vs,1.1387
pressures,1.8459
pressure_regains,1.5794
clearances,-0.9669
errors,-0.3758
aerials_won,-0.814
aerials_lost,-0.0778
ball_recoveries,0.0513
pens_conceded,-0.3182
fouls,0.4229
cards_yellow_red,-0.1906
