position,RW
minutes,993.0
passes_completed,0.0783
passes,0.2083
dribbles_completed,2.8535
dribbles,2.9072
passes_completed_short,0.2537
passes_short,0.4959
passes_completed_medium,0.2186
passes_medium,0.2635
passes_completed_long,-0.6859
passes_long,-0.4991
passes_total_distance,-0.0921
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,1.1336
passes_switches,0.8382
crosses,2.9756
corner_kicks,-0.5567
passes_intercepted,1.7541
passes_blocked,0.7808
dispossessed,1.5597
goals,0.8344
assists,-0.0446
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.6743
shots_on_target,1.4149
sca,1.4087
gca,1.409
xg,0.5415
crosses_into_penalty_area,1.0728
passes_into_final_third,-0.6822
passes_into_penalty_area,2.661
progressive_passes,0.9625
carry_progressive_distance,1.6067
assisted_shots,1.0777
fouled,0.9066
pens_won,-0.2937
tackles,-1.0037
interceptions,-1.069
blocks,-0.784
tackles_won,-0.7269
dribble_tackles,-0.7178
dribbles_vs,-0.2676
pressures,0.2576
pressure_regains,1.2106
clearances,-0.7972
errors,-0.376
aerials_won,0.3225
aerials_lost,0.1789
ball_recoveries,-0.1515
pens_conceded,-0.3183
fouls,-1.311
cards_yellow_red,-0.1907
