position,RW
minutes,0.2242
passes_completed,0.2819
passes,0.5517
dribbles_completed,-0.237
dribbles,-0.186
passes_completed_short,0.634
passes_short,0.9093
passes_completed_medium,0.1606
passes_medium,0.3871
passes_completed_long,-0.4333
passes_long,-0.3861
passes_total_distance,0.0267
passes_free_kicks,-0.9679
through_balls,2.2757
passes_pressure,1.8071
passes_switches,0.2171
crosses,3.0379
corner_kicks,-0.1237
passes_intercepted,0.7075
passes_blocked,1.7286
dispossessed,-0.0215
goals,1.3665
assists,3.6154
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6867
shots_on_target,1.318
sca,1.6862
gca,2.4377
xg,1.8604
crosses_into_penalty_area,2.6969
passes_into_final_third,-0.3686
passes_into_penalty_area,2.1146
progressive_passes,0.5135
carry_progressive_distance,-0.1065
assisted_shots,2.1404
fouled,-0.2482
pens_won,-0.2935
tackles,0.4597
interceptions,-0.8743
blocks,0.1579
tackles_won,0.1573
dribble_tackles,0.977
dribbles_vs,0.9224
pressures,0.4098
pressure_regains,0.8767
clearances,-0.8504
errors,-0.3758
aerials_won,0.4233
aerials_lost,0.662
ball_recoveries,-0.9968
pens_conceded,-0.3182
fouls,-0.5674
cards_yellow_red,-0.1906
