position,RW
passes_completed,-0.4763
passes,-0.4764
dribbles_completed,3.1136
dribbles,2.7319
passes_completed_short,-0.0846
passes_short,-0.0084
passes_completed_medium,-0.5071
passes_medium,-0.4795
passes_completed_long,-0.8313
passes_long,-0.9512
passes_total_distance,-0.6123
passes_free_kicks,-0.7969
through_balls,1.0551
passes_pressure,0.6927
passes_switches,0.1357
crosses,0.985
corner_kicks,-0.4209
passes_intercepted,1.1562
passes_blocked,0.7068
dispossessed,1.6569
goals,0.0949
assists,1.5196
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4748
shots_on_target,0.4886
sca,1.4496
gca,1.9554
xg,0.0328
crosses_into_penalty_area,0.16
passes_into_final_third,-0.9256
passes_into_penalty_area,0.4051
progressive_passes,-0.5319
carry_progressive_distance,3.2969
assisted_shots,0.9982
fouled,0.6512
pens_won,0.8355
tackles,-1.1231
interceptions,-0.4422
blocks,-1.4521
tackles_won,-1.003
dribble_tackles,-1.1851
dribbles_vs,-0.9642
pressures,-0.9927
pressure_regains,-1.0493
clearances,-0.9291
errors,-0.3758
aerials_won,-0.7534
aerials_lost,-0.8326
ball_recoveries,-0.7884
pens_conceded,-0.3182
fouls,-1.4271
cards_yellow_red,-0.1906
