position,GK
passes_completed,-0.4326
passes,-0.6795
dribbles_completed,-1.0735
dribbles,-1.0882
passes_completed_short,-1.5842
passes_short,-1.7824
passes_completed_medium,-0.1237
passes_medium,-0.4308
passes_completed_long,1.7678
passes_long,1.3923
passes_total_distance,0.5572
passes_free_kicks,0.9209
through_balls,-0.6293
passes_pressure,-1.3005
passes_switches,0.1821
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.5525
passes_blocked,-1.692
dispossessed,-1.2412
goals,-0.7415
assists,-0.765
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3785
gca,-0.8476
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.39
passes_into_penalty_area,-1.2021
progressive_passes,-1.7724
carry_progressive_distance,-1.3591
assisted_shots,-1.2394
fouled,-1.4976
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5679
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7327
pressures,-2.1168
pressure_regains,-2.2639
clearances,-1.0169
errors,1.0635
aerials_won,-1.122
aerials_lost,-1.241
ball_recoveries,-0.8597
pens_conceded,-0.4415
fouls,-1.838
cards_yellow_red,-0.2618
