position,AM
passes_completed,2.0064
passes,2.5605
dribbles_completed,-0.2968
dribbles,-0.1051
passes_completed_short,1.5666
passes_short,1.5334
passes_completed_medium,1.637
passes_medium,1.957
passes_completed_long,2.0759
passes_long,3.1787
passes_total_distance,2.0207
passes_free_kicks,3.6997
through_balls,3.4192
passes_pressure,0.7146
passes_switches,3.504
crosses,1.9291
corner_kicks,3.2419
passes_intercepted,-1.8569
passes_blocked,1.473
dispossessed,0.5264
goals,-0.7238
assists,1.5208
pens_made,-0.2418
pens_att,5.4103
shots_total,0.7776
shots_on_target,-1.0285
sca,2.0307
gca,0.2616
xg,1.9842
crosses_into_penalty_area,2.1825
passes_into_final_third,3.4546
passes_into_penalty_area,2.2685
progressive_passes,4.171
carry_progressive_distance,0.9861
assisted_shots,2.7099
fouled,0.6524
pens_won,-0.2935
tackles,2.0912
interceptions,1.949
blocks,1.6934
tackles_won,2.6626
dribble_tackles,0.0765
dribbles_vs,2.3967
pressures,1.2663
pressure_regains,0.6711
clearances,-0.843
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.7334
ball_recoveries,-0.0415
pens_conceded,-0.3182
fouls,1.1962
cards_yellow_red,-0.1906
