position,LM
minutes,395.0
passes_completed,-0.7605
passes,-0.77
dribbles_completed,1.269
dribbles,1.2021
passes_completed_short,-0.5598
passes_short,-0.4382
passes_completed_medium,-0.7523
passes_medium,-0.8051
passes_completed_long,-0.714
passes_long,-0.7349
passes_total_distance,-0.7287
passes_free_kicks,-1.022
through_balls,2.5974
passes_pressure,-0.3472
passes_switches,-0.4185
crosses,0.3675
corner_kicks,-0.5567
passes_intercepted,-0.2554
passes_blocked,0.4629
dispossessed,1.4216
goals,3.1938
assists,1.0557
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8299
shots_on_target,2.8807
sca,0.3541
gca,1.017
xg,1.0734
crosses_into_penalty_area,-0.8508
passes_into_final_third,-1.487
passes_into_penalty_area,1.5428
progressive_passes,0.1322
carry_progressive_distance,1.662
assisted_shots,0.5679
fouled,1.4136
pens_won,-0.2937
tackles,-0.6207
interceptions,0.7447
blocks,0.8726
tackles_won,-1.438
dribble_tackles,-0.8345
dribbles_vs,0.7064
pressures,1.6915
pressure_regains,0.2463
clearances,-0.4667
errors,-0.376
aerials_won,0.2388
aerials_lost,-0.6176
ball_recoveries,-0.6337
pens_conceded,-0.3183
fouls,-0.5688
cards_yellow_red,-0.1907
