position,RB
minutes,-0.4368
passes_completed,-0.5388
passes,-0.5171
dribbles_completed,-0.4592
dribbles,-0.4218
passes_completed_short,-0.4731
passes_short,-0.4713
passes_completed_medium,-0.5262
passes_medium,-0.5002
passes_completed_long,-0.5205
passes_long,-0.4335
passes_total_distance,-0.5543
passes_free_kicks,-0.542
through_balls,-0.5
passes_pressure,-0.5683
passes_switches,-0.4705
crosses,-0.2424
corner_kicks,-0.2751
passes_intercepted,-0.3368
passes_blocked,-0.2239
dispossessed,-0.559
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.5775
sca,-0.4825
gca,-0.6302
xg,-0.4509
crosses_into_penalty_area,-0.1802
passes_into_final_third,-0.4836
passes_into_penalty_area,-0.3154
progressive_passes,-0.4863
carry_progressive_distance,-0.4592
assisted_shots,-0.4819
fouled,-0.3897
pens_won,-0.3681
tackles,-0.0981
interceptions,-0.1618
blocks,-0.4886
tackles_won,-0.131
dribble_tackles,0.1613
dribbles_vs,-0.2195
pressures,-0.3644
pressure_regains,-0.4031
clearances,-0.21
errors,-0.5331
aerials_won,-0.3627
aerials_lost,-0.4284
ball_recoveries,-0.4629
pens_conceded,-0.4889
fouls,-0.1926
cards_yellow_red,-0.3235
