position,DM
minutes,-0.1744
passes_completed,0.155
passes,0.1062
dribbles_completed,-0.5095
dribbles,-0.5132
passes_completed_short,0.3188
passes_short,0.2996
passes_completed_medium,0.0365
passes_medium,0.0378
passes_completed_long,0.0243
passes_long,-0.1121
passes_total_distance,0.0722
passes_free_kicks,0.251
through_balls,-0.2865
passes_pressure,-0.0467
passes_switches,-0.0326
crosses,-0.4063
corner_kicks,-0.2505
passes_intercepted,0.1001
passes_blocked,-0.174
dispossessed,-0.2706
goals,-0.4721
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2691
shots_on_target,-0.3713
sca,-0.3038
gca,-0.4198
xg,-0.3785
crosses_into_penalty_area,-0.3669
passes_into_final_third,0.3075
passes_into_penalty_area,0.2943
progressive_passes,0.3362
carry_progressive_distance,-0.3131
assisted_shots,-0.3167
fouled,-0.4659
pens_won,-0.3681
tackles,0.109
interceptions,0.3724
blocks,0.1497
tackles_won,0.2515
dribble_tackles,-0.1595
dribbles_vs,-0.1813
pressures,-0.1074
pressure_regains,-0.1028
clearances,0.0877
errors,-0.5331
aerials_won,-0.1036
aerials_lost,-0.2621
ball_recoveries,0.0937
pens_conceded,2.0027
fouls,0.1568
cards_yellow_red,-0.3235
