position,LM
minutes,-0.6909
passes_completed,-0.5346
passes,-0.5721
dribbles_completed,-0.5599
dribbles,-0.4675
passes_completed_short,-0.4503
passes_short,-0.4547
passes_completed_medium,-0.4934
passes_medium,-0.5196
passes_completed_long,-0.6229
passes_long,-0.6219
passes_total_distance,-0.5746
passes_free_kicks,-0.4314
through_balls,-0.5
passes_pressure,-0.6253
passes_switches,-0.6164
crosses,-0.3334
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.2239
dispossessed,-0.6311
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.4744
sca,-0.6063
gca,-0.6302
xg,-0.4798
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.6418
passes_into_penalty_area,-0.4983
progressive_passes,-0.6595
carry_progressive_distance,-0.5586
assisted_shots,-0.5645
fouled,-0.4659
pens_won,-0.3681
tackles,-0.6441
interceptions,-0.5892
blocks,-0.7013
tackles_won,-0.6311
dribble_tackles,-0.5338
dribbles_vs,-0.639
pressures,-0.6431
pressure_regains,-0.6323
clearances,-0.4359
errors,-0.5331
aerials_won,-0.6402
aerials_lost,-0.7195
ball_recoveries,-0.6086
pens_conceded,-0.4889
fouls,-0.6764
cards_yellow_red,-0.3235
