position,AM
minutes,-0.3981
passes_completed,0.5031
passes,0.355
dribbles_completed,-0.1107
dribbles,-0.2555
passes_completed_short,0.8847
passes_short,0.9335
passes_completed_medium,0.3898
passes_medium,0.3005
passes_completed_long,-0.4918
passes_long,-0.8148
passes_total_distance,0.1656
passes_free_kicks,-0.6914
through_balls,0.0292
passes_pressure,0.4795
passes_switches,-0.6947
crosses,-0.9816
corner_kicks,-0.5565
passes_intercepted,-0.5448
passes_blocked,0.1782
dispossessed,0.0638
goals,3.5542
assists,0.7252
pens_made,-0.2418
pens_att,-0.271
shots_total,2.2118
shots_on_target,2.6306
sca,0.4407
gca,1.4805
xg,2.796
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.5471
passes_into_penalty_area,-0.1402
progressive_passes,-0.2039
carry_progressive_distance,-0.2485
assisted_shots,-0.4571
fouled,1.1088
pens_won,1.9188
tackles,-0.5328
interceptions,-0.4664
blocks,-0.7369
tackles_won,-0.5304
dribble_tackles,-0.9431
dribbles_vs,-0.8748
pressures,0.3166
pressure_regains,0.7809
clearances,-0.7904
errors,-0.3758
aerials_won,-0.1038
aerials_lost,0.8053
ball_recoveries,0.2718
pens_conceded,-0.3182
fouls,-0.0797
cards_yellow_red,-0.1906
