position,LW
passes_completed,-1.0319
passes,-0.9091
dribbles_completed,0.0292
dribbles,0.3997
passes_completed_short,-0.8278
passes_short,-0.7907
passes_completed_medium,-0.9233
passes_medium,-0.8499
passes_completed_long,-0.7866
passes_long,-0.4861
passes_total_distance,-0.9604
passes_free_kicks,0.1577
through_balls,-0.632
passes_pressure,-0.8581
passes_switches,0.4999
crosses,1.5279
corner_kicks,1.3411
passes_intercepted,0.1254
passes_blocked,0.7167
dispossessed,-0.4573
goals,-0.2831
assists,1.695
pens_made,-0.2418
pens_att,-0.271
shots_total,1.3442
shots_on_target,0.6676
sca,1.1903
gca,1.0424
xg,0.6007
crosses_into_penalty_area,1.3252
passes_into_final_third,-1.2961
passes_into_penalty_area,0.6164
progressive_passes,-1.4171
carry_progressive_distance,1.2802
assisted_shots,1.4759
fouled,-0.3144
pens_won,1.5296
tackles,-1.4223
interceptions,-1.1546
blocks,-1.1416
tackles_won,-1.2978
dribble_tackles,-1.4373
dribbles_vs,-1.1582
pressures,-0.5764
pressure_regains,-0.4709
clearances,-0.6447
errors,-0.3758
aerials_won,-0.7498
aerials_lost,-0.6083
ball_recoveries,-1.6676
pens_conceded,-0.3182
fouls,0.1973
cards_yellow_red,-0.1906
