position,LM
minutes,317.0
passes_completed,-0.7871
passes,-0.6093
dribbles_completed,0.6352
dribbles,0.6559
passes_completed_short,-0.9691
passes_short,-0.8506
passes_completed_medium,-0.5776
passes_medium,-0.6362
passes_completed_long,-0.1015
passes_long,0.1855
passes_total_distance,-0.5761
passes_free_kicks,0.318
through_balls,-0.6322
passes_pressure,-0.9729
passes_switches,0.4299
crosses,0.5033
corner_kicks,0.5213
passes_intercepted,-1.1923
passes_blocked,1.4502
dispossessed,1.4769
goals,-0.724
assists,3.7819
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.036
shots_on_target,-1.029
sca,-0.0667
gca,2.779
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.5825
passes_into_penalty_area,-0.864
progressive_passes,0.1253
carry_progressive_distance,0.6231
assisted_shots,0.2354
fouled,-0.131
pens_won,-0.2937
tackles,-1.2971
interceptions,-1.6376
blocks,-0.566
tackles_won,-0.8434
dribble_tackles,-0.686
dribbles_vs,0.698
pressures,0.2142
pressure_regains,-1.2173
clearances,-0.6736
errors,-0.376
aerials_won,0.0059
aerials_lost,-1.0328
ball_recoveries,0.2482
pens_conceded,-0.3183
fouls,-0.2056
cards_yellow_red,-0.1907
