position,GK
passes_completed,-0.494
passes,-0.5932
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.0234
passes_short,-1.2672
passes_completed_medium,-0.6645
passes_medium,-0.9
passes_completed_long,1.5861
passes_long,1.5433
passes_total_distance,0.4486
passes_free_kicks,1.2269
through_balls,-0.7252
passes_pressure,-1.779
passes_switches,0.6515
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.3615
passes_blocked,-1.1202
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.1504
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4533
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.3703
assisted_shots,-0.9692
fouled,-1.2903
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1305
pressure_regains,-2.2692
clearances,-1.0323
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.0982
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
