position,WB
passes_completed,0.4531
passes,0.6726
dribbles_completed,0.294
dribbles,0.4598
passes_completed_short,0.851
passes_short,0.9401
passes_completed_medium,0.2095
passes_medium,0.4468
passes_completed_long,-0.0144
passes_long,0.0488
passes_total_distance,0.2466
passes_free_kicks,-0.7409
through_balls,-0.3911
passes_pressure,0.9971
passes_switches,-0.0472
crosses,2.0041
corner_kicks,-0.5242
passes_intercepted,1.728
passes_blocked,2.1042
dispossessed,0.2011
goals,-0.3342
assists,0.5916
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1149
shots_on_target,-0.0288
sca,0.8579
gca,0.9557
xg,-0.1582
crosses_into_penalty_area,2.0348
passes_into_final_third,-0.0844
passes_into_penalty_area,1.0844
progressive_passes,0.7743
carry_progressive_distance,1.6268
assisted_shots,0.9968
fouled,-0.7925
pens_won,1.3183
tackles,-0.0374
interceptions,0.1398
blocks,0.3211
tackles_won,-0.112
dribble_tackles,-0.1772
dribbles_vs,-0.6131
pressures,-0.4264
pressure_regains,-0.0824
clearances,-0.176
errors,-0.3758
aerials_won,-0.8289
aerials_lost,-0.4445
ball_recoveries,-0.0349
pens_conceded,-0.3182
fouls,-0.1175
cards_yellow_red,-0.1906
