position,CM
minutes,751.0
passes_completed,0.0997
passes,0.1188
dribbles_completed,1.7957
dribbles,1.5738
passes_completed_short,0.4748
passes_short,0.4985
passes_completed_medium,-0.1933
passes_medium,-0.3115
passes_completed_long,-0.4117
passes_long,-0.3122
passes_total_distance,-0.259
passes_free_kicks,0.5334
through_balls,2.7651
passes_pressure,0.3972
passes_switches,-0.3678
crosses,-0.1475
corner_kicks,1.8323
passes_intercepted,-0.1722
passes_blocked,1.1086
dispossessed,0.6195
goals,-0.724
assists,1.1506
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.4361
shots_on_target,-0.1477
sca,1.2372
gca,1.6555
xg,-0.2023
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.4302
passes_into_penalty_area,0.9412
progressive_passes,0.3996
carry_progressive_distance,0.8126
assisted_shots,1.0141
fouled,0.7637
pens_won,-0.2937
tackles,0.0168
interceptions,-1.1364
blocks,-1.4094
tackles_won,-0.1598
dribble_tackles,1.4184
dribbles_vs,0.8455
pressures,-0.3598
pressure_regains,0.0161
clearances,-0.5825
errors,-0.376
aerials_won,-0.6547
aerials_lost,-0.4562
ball_recoveries,-0.9059
pens_conceded,-0.3183
fouls,-1.0745
cards_yellow_red,-0.1907
