position,LB
minutes,2904.0
passes_completed,1.5454
passes,1.9108
dribbles_completed,-0.2176
dribbles,-0.1126
passes_completed_short,1.6345
passes_short,1.5932
passes_completed_medium,1.1558
passes_medium,1.2942
passes_completed_long,1.1267
passes_long,1.9622
passes_total_distance,1.447
passes_free_kicks,0.6967
through_balls,-0.1929
passes_pressure,1.4634
passes_switches,1.3938
crosses,1.5481
corner_kicks,1.5321
passes_intercepted,1.6294
passes_blocked,1.1658
dispossessed,-0.8888
goals,-0.5464
assists,0.2227
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8121
shots_on_target,-0.7251
sca,0.3322
gca,0.5064
xg,-0.7798
crosses_into_penalty_area,1.2321
passes_into_final_third,1.6219
passes_into_penalty_area,0.5824
progressive_passes,1.4577
carry_progressive_distance,0.7994
assisted_shots,0.5184
fouled,-0.158
pens_won,-0.2937
tackles,-0.3184
interceptions,1.6028
blocks,0.2797
tackles_won,-0.5898
dribble_tackles,-0.6171
dribbles_vs,-0.0049
pressures,-0.6428
pressure_regains,-0.494
clearances,0.2722
errors,0.9241
aerials_won,-0.3885
aerials_lost,-0.9736
ball_recoveries,0.8691
pens_conceded,-0.3183
fouls,-0.0371
cards_yellow_red,-0.1907
