position,LW
minutes,500.0
passes_completed,-0.6335
passes,-0.459
dribbles_completed,3.916
dribbles,3.7314
passes_completed_short,-0.2488
passes_short,-0.154
passes_completed_medium,-0.8509
passes_medium,-0.8424
passes_completed_long,-0.3018
passes_long,-0.0508
passes_total_distance,-0.6085
passes_free_kicks,0.6771
through_balls,-0.6322
passes_pressure,0.5774
passes_switches,0.1477
crosses,0.4972
corner_kicks,2.6898
passes_intercepted,2.7837
passes_blocked,1.025
dispossessed,1.6408
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,2.4662
shots_on_target,1.6185
sca,1.679
gca,-1.0103
xg,1.4368
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.3026
passes_into_penalty_area,0.3811
progressive_passes,0.3644
carry_progressive_distance,1.7392
assisted_shots,1.7067
fouled,-0.4495
pens_won,-0.2937
tackles,0.1615
interceptions,0.2444
blocks,-0.3705
tackles_won,0.9967
dribble_tackles,-0.4845
dribbles_vs,1.202
pressures,1.0246
pressure_regains,0.4138
clearances,-0.9071
errors,-0.376
aerials_won,-0.0501
aerials_lost,-0.7668
ball_recoveries,-0.7283
pens_conceded,-0.3183
fouls,1.7451
cards_yellow_red,-0.1907
