position,DM
minutes,-0.098
passes_completed,0.3085
passes,0.2288
dribbles_completed,0.2458
dribbles,0.0807
passes_completed_short,0.3582
passes_short,0.3437
passes_completed_medium,0.2751
passes_medium,0.2387
passes_completed_long,0.1919
passes_long,-0.0095
passes_total_distance,0.2558
passes_free_kicks,-0.3945
through_balls,0.1405
passes_pressure,0.3829
passes_switches,0.0768
crosses,-0.4609
corner_kicks,-0.2014
passes_intercepted,0.6164
passes_blocked,-0.0993
dispossessed,0.2582
goals,-0.3403
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.3386
shots_on_target,0.0927
sca,0.2324
gca,0.8425
xg,-0.0168
crosses_into_penalty_area,-0.5536
passes_into_final_third,0.4005
passes_into_penalty_area,0.3553
progressive_passes,0.466
carry_progressive_distance,0.3311
assisted_shots,0.2342
fouled,-0.2628
pens_won,-0.3681
tackles,0.5044
interceptions,0.23
blocks,-0.0631
tackles_won,0.4575
dribble_tackles,0.2683
dribbles_vs,0.429
pressures,0.2664
pressure_regains,0.3319
clearances,-0.3435
errors,-0.5331
aerials_won,-0.6032
aerials_lost,-0.3452
ball_recoveries,0.0377
pens_conceded,-0.4889
fouls,0.6138
cards_yellow_red,-0.3235
