position,LM
passes_completed,-0.2156
passes,-0.216
dribbles_completed,2.4195
dribbles,2.4129
passes_completed_short,0.5826
passes_short,0.5926
passes_completed_medium,-0.4902
passes_medium,-0.4175
passes_completed_long,-1.003
passes_long,-0.9649
passes_total_distance,-0.6312
passes_free_kicks,-1.0455
through_balls,1.6651
passes_pressure,0.9215
passes_switches,-0.7674
crosses,2.0346
corner_kicks,-0.24
passes_intercepted,0.3025
passes_blocked,1.4084
dispossessed,1.4583
goals,0.6618
assists,2.8258
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.8778
shots_on_target,1.3037
sca,1.1038
gca,2.2879
xg,0.6797
crosses_into_penalty_area,1.3965
passes_into_final_third,-0.8163
passes_into_penalty_area,1.4201
progressive_passes,-0.2838
carry_progressive_distance,1.7027
assisted_shots,1.1968
fouled,-0.49
pens_won,-0.3695
tackles,-0.9421
interceptions,-0.3909
blocks,-0.8831
tackles_won,-0.8963
dribble_tackles,-0.7887
dribbles_vs,-0.5786
pressures,0.0967
pressure_regains,0.1281
clearances,-0.9524
errors,-0.5457
aerials_won,-1.0215
aerials_lost,-0.572
ball_recoveries,-0.8532
pens_conceded,-0.4415
fouls,-0.5192
cards_yellow_red,-0.2618
