position,LW
minutes,344.0
passes_completed,-0.5859
passes,-0.4264
dribbles_completed,0.4878
dribbles,0.6821
passes_completed_short,-0.3184
passes_short,-0.2644
passes_completed_medium,-0.5737
passes_medium,-0.5845
passes_completed_long,-0.9699
passes_long,-0.7048
passes_total_distance,-0.7636
passes_free_kicks,-0.7133
through_balls,-0.6322
passes_pressure,0.7182
passes_switches,-1.1145
crosses,-0.057
corner_kicks,1.9268
passes_intercepted,-0.0179
passes_blocked,1.9538
dispossessed,0.9538
goals,3.7747
assists,1.3266
pens_made,5.9802
pens_att,4.9294
shots_total,1.7036
shots_on_target,0.895
sca,1.292
gca,2.4816
xg,2.1165
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.8248
passes_into_penalty_area,1.1471
progressive_passes,-0.0462
carry_progressive_distance,-0.1606
assisted_shots,0.859
fouled,-0.2515
pens_won,-0.2937
tackles,-0.1111
interceptions,-1.0905
blocks,0.9392
tackles_won,-0.0063
dribble_tackles,-0.0522
dribbles_vs,-0.4345
pressures,0.3364
pressure_regains,-0.4902
clearances,-0.7004
errors,-0.376
aerials_won,-0.3472
aerials_lost,0.8469
ball_recoveries,-0.3845
pens_conceded,-0.3183
fouls,-1.1975
cards_yellow_red,-0.1907
