position,LM
minutes,-0.7598
passes_completed,-0.3612
passes,0.2344
dribbles_completed,0.5957
dribbles,-0.1374
passes_completed_short,-1.0073
passes_short,-1.0813
passes_completed_medium,-0.2886
passes_medium,-0.0086
passes_completed_long,1.0439
passes_long,2.5248
passes_total_distance,0.0981
passes_free_kicks,2.9128
through_balls,2.744
passes_pressure,0.6748
passes_switches,4.7286
crosses,2.2041
corner_kicks,2.8349
passes_intercepted,-0.1821
passes_blocked,-0.1262
dispossessed,-0.8753
goals,-0.7238
assists,1.1388
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0776
shots_on_target,-0.4447
sca,1.4126
gca,0.0497
xg,-0.5485
crosses_into_penalty_area,2.5195
passes_into_final_third,0.7099
passes_into_penalty_area,1.3
progressive_passes,0.8429
carry_progressive_distance,-0.3423
assisted_shots,2.3678
fouled,-1.0214
pens_won,-0.2935
tackles,-1.4045
interceptions,-1.1388
blocks,-0.1037
tackles_won,-1.8356
dribble_tackles,-1.4373
dribbles_vs,-1.1316
pressures,-1.0081
pressure_regains,-1.0171
clearances,-0.298
errors,-0.3758
aerials_won,-0.897
aerials_lost,-0.3374
ball_recoveries,-0.0068
pens_conceded,-0.3182
fouls,-1.6582
cards_yellow_red,-0.1906
