position,RB
minutes,-0.477
passes_completed,0.7074
passes,0.8698
dribbles_completed,-0.0563
dribbles,-0.2466
passes_completed_short,1.0099
passes_short,0.984
passes_completed_medium,0.4412
passes_medium,0.5625
passes_completed_long,0.2505
passes_long,0.763
passes_total_distance,0.5271
passes_free_kicks,0.6283
through_balls,-0.632
passes_pressure,-0.1406
passes_switches,-0.1268
crosses,-0.1596
corner_kicks,-0.4544
passes_intercepted,1.4207
passes_blocked,-0.2944
dispossessed,-0.3188
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9945
shots_on_target,-0.7649
sca,-1.1543
gca,-1.0099
xg,-0.8135
crosses_into_penalty_area,-0.0895
passes_into_final_third,0.4839
passes_into_penalty_area,-0.2981
progressive_passes,0.3554
carry_progressive_distance,0.3338
assisted_shots,-0.7771
fouled,0.2246
pens_won,-0.2935
tackles,0.9599
interceptions,1.2871
blocks,1.877
tackles_won,0.7978
dribble_tackles,1.696
dribbles_vs,0.8105
pressures,0.0924
pressure_regains,0.3544
clearances,1.9645
errors,-0.3758
aerials_won,0.1624
aerials_lost,-0.2097
ball_recoveries,1.666
pens_conceded,-0.3182
fouls,0.569
cards_yellow_red,-0.1906
