position,LW
minutes,-0.7296
passes_completed,-0.3816
passes,-0.3101
dribbles_completed,-0.3123
dribbles,0.5899
passes_completed_short,0.3559
passes_short,0.3672
passes_completed_medium,-0.4799
passes_medium,-0.4757
passes_completed_long,-1.3077
passes_long,-0.8699
passes_total_distance,-0.6731
passes_free_kicks,1.2174
through_balls,-0.632
passes_pressure,-0.0234
passes_switches,-0.7167
crosses,-0.266
corner_kicks,0.8446
passes_intercepted,1.6026
passes_blocked,-0.3257
dispossessed,0.0173
goals,0.4847
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2234
shots_on_target,0.522
sca,0.0321
gca,-1.0099
xg,-0.5878
crosses_into_penalty_area,-0.1046
passes_into_final_third,-0.7213
passes_into_penalty_area,0.3413
progressive_passes,0.6452
carry_progressive_distance,-0.2638
assisted_shots,-0.7894
fouled,-0.5254
pens_won,-0.2935
tackles,-0.9701
interceptions,-1.196
blocks,-1.0244
tackles_won,-1.4669
dribble_tackles,-1.4373
dribbles_vs,-0.9802
pressures,-0.6715
pressure_regains,-0.8172
clearances,-0.3803
errors,-0.3758
aerials_won,-0.7123
aerials_lost,-0.8891
ball_recoveries,-0.4219
pens_conceded,-0.3182
fouls,-0.6781
cards_yellow_red,-0.1906
