position,LB
minutes,-0.4209
passes_completed,0.5415
passes,0.8417
dribbles_completed,-0.0656
dribbles,-0.5438
passes_completed_short,0.3976
passes_short,0.4702
passes_completed_medium,0.8021
passes_medium,1.0105
passes_completed_long,-0.1699
passes_long,0.4343
passes_total_distance,0.4334
passes_free_kicks,-0.4493
through_balls,-0.632
passes_pressure,0.1361
passes_switches,-0.1472
crosses,2.4653
corner_kicks,-0.2802
passes_intercepted,1.7816
passes_blocked,0.6845
dispossessed,0.013
goals,-0.7238
assists,0.0068
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5156
shots_on_target,-0.3151
sca,-0.4976
gca,-0.5783
xg,-0.8211
crosses_into_penalty_area,3.2675
passes_into_final_third,0.9311
passes_into_penalty_area,0.9685
progressive_passes,1.2381
carry_progressive_distance,-0.2797
assisted_shots,-0.0017
fouled,-1.1408
pens_won,-0.2935
tackles,0.6728
interceptions,1.2032
blocks,0.2424
tackles_won,0.7092
dribble_tackles,1.9026
dribbles_vs,1.9064
pressures,-0.192
pressure_regains,-0.155
clearances,-0.3725
errors,1.6591
aerials_won,-0.9415
aerials_lost,-0.4201
ball_recoveries,0.7183
pens_conceded,2.3433
fouls,-0.4728
cards_yellow_red,-0.1906
