position,RM
passes_completed,-0.8359
passes,-1.0139
dribbles_completed,1.3867
dribbles,1.5601
passes_completed_short,0.1408
passes_short,0.2854
passes_completed_medium,-1.2318
passes_medium,-1.3807
passes_completed_long,-1.2132
passes_long,-1.6073
passes_total_distance,-1.1103
passes_free_kicks,-1.0216
through_balls,1.4808
passes_pressure,-0.3665
passes_switches,-1.3942
crosses,-0.8896
corner_kicks,-0.5565
passes_intercepted,1.637
passes_blocked,0.3113
dispossessed,1.2847
goals,0.9849
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2389
shots_on_target,-0.2978
sca,-0.2272
gca,0.3164
xg,1.037
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.1641
passes_into_penalty_area,0.0913
progressive_passes,-0.338
carry_progressive_distance,0.512
assisted_shots,-0.9669
fouled,3.1697
pens_won,-0.2935
tackles,1.2074
interceptions,-0.3901
blocks,0.9302
tackles_won,-0.2716
dribble_tackles,1.7205
dribbles_vs,1.5332
pressures,-0.5039
pressure_regains,-0.3494
clearances,-1.0151
errors,-0.3758
aerials_won,-0.2366
aerials_lost,-0.398
ball_recoveries,-0.6759
pens_conceded,-0.3182
fouls,-0.5956
cards_yellow_red,-0.1906
