position,LW
passes_completed,0.8434
passes,1.107
dribbles_completed,1.8796
dribbles,1.6968
passes_completed_short,0.8543
passes_short,0.8384
passes_completed_medium,0.5895
passes_medium,0.7616
passes_completed_long,0.371
passes_long,0.6628
passes_total_distance,0.6536
passes_free_kicks,0.9748
through_balls,2.3144
passes_pressure,0.8466
passes_switches,1.8328
crosses,2.0362
corner_kicks,4.9239
passes_intercepted,0.8536
passes_blocked,0.5222
dispossessed,1.0416
goals,0.665
assists,3.4913
pens_made,0.3962
pens_att,0.5411
shots_total,2.0715
shots_on_target,2.0887
sca,3.7943
gca,3.2272
xg,1.428
crosses_into_penalty_area,2.1227
passes_into_final_third,0.7705
passes_into_penalty_area,4.5394
progressive_passes,1.8722
carry_progressive_distance,3.3611
assisted_shots,4.1734
fouled,2.2758
pens_won,0.3142
tackles,-0.9574
interceptions,-0.3503
blocks,-0.9115
tackles_won,-0.7206
dribble_tackles,-0.6035
dribbles_vs,-0.4412
pressures,-0.3498
pressure_regains,-0.3286
clearances,-0.909
errors,-0.2943
aerials_won,-1.0062
aerials_lost,-0.7716
ball_recoveries,-0.9132
pens_conceded,-0.119
fouls,-0.8268
cards_yellow_red,-0.2618
