position,AM
minutes,2820.0
passes_completed,-0.0459
passes,0.0014
dribbles_completed,0.024
dribbles,0.1163
passes_completed_short,0.3312
passes_short,0.4425
passes_completed_medium,-0.2515
passes_medium,-0.191
passes_completed_long,-0.3728
passes_long,-0.5617
passes_total_distance,-0.2284
passes_free_kicks,-0.3065
through_balls,-0.1798
passes_pressure,1.6129
passes_switches,-0.6085
crosses,0.1802
corner_kicks,-0.2537
passes_intercepted,0.9104
passes_blocked,0.8368
dispossessed,0.6439
goals,1.1052
assists,-0.2596
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7202
shots_on_target,0.6139
sca,0.8063
gca,-0.0164
xg,0.714
crosses_into_penalty_area,0.0524
passes_into_final_third,-0.1203
passes_into_penalty_area,0.439
progressive_passes,0.1099
carry_progressive_distance,-0.2602
assisted_shots,1.0338
fouled,0.4046
pens_won,-0.2937
tackles,-0.307
interceptions,-0.7033
blocks,-0.4447
tackles_won,0.0612
dribble_tackles,0.0835
dribbles_vs,0.5791
pressures,1.8724
pressure_regains,1.9239
clearances,-0.9002
errors,-0.376
aerials_won,-0.8481
aerials_lost,0.3302
ball_recoveries,0.0532
pens_conceded,-0.3183
fouls,-0.3908
cards_yellow_red,-0.1907
