position,LM
passes_completed,-0.9085
passes,-1.1942
dribbles_completed,1.279
dribbles,0.8458
passes_completed_short,-0.2237
passes_short,-0.435
passes_completed_medium,-1.1538
passes_medium,-1.3964
passes_completed_long,-1.1607
passes_long,-1.1475
passes_total_distance,-1.1306
passes_free_kicks,-0.7763
through_balls,-0.632
passes_pressure,-1.4561
passes_switches,-0.9488
crosses,-0.1065
corner_kicks,-0.5565
passes_intercepted,-1.3696
passes_blocked,-0.954
dispossessed,3.9978
goals,0.468
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2018
shots_on_target,0.5005
sca,-0.4974
gca,-0.0849
xg,0.0056
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.1162
passes_into_penalty_area,-0.6571
progressive_passes,-0.8583
carry_progressive_distance,0.2355
assisted_shots,-0.7978
fouled,1.4259
pens_won,-0.2935
tackles,1.231
interceptions,0.1022
blocks,-0.3891
tackles_won,1.0732
dribble_tackles,0.2146
dribbles_vs,1.2062
pressures,3.5127
pressure_regains,1.7467
clearances,-0.8899
errors,-0.3758
aerials_won,-0.5089
aerials_lost,-0.0311
ball_recoveries,-1.5926
pens_conceded,-0.3182
fouls,1.9968
cards_yellow_red,-0.1906
