position,RB
passes_completed,0.6413
passes,0.8551
dribbles_completed,-0.7532
dribbles,-0.706
passes_completed_short,0.6814
passes_short,0.8033
passes_completed_medium,0.7591
passes_medium,0.9235
passes_completed_long,-0.1807
passes_long,0.0964
passes_total_distance,0.4775
passes_free_kicks,-0.5334
through_balls,-0.0035
passes_pressure,0.2029
passes_switches,-0.5394
crosses,0.8879
corner_kicks,-0.5284
passes_intercepted,0.9143
passes_blocked,1.7164
dispossessed,-0.9126
goals,-0.3849
assists,0.1769
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9295
shots_on_target,-0.6663
sca,-0.1677
gca,-0.3524
xg,-0.5935
crosses_into_penalty_area,1.4496
passes_into_final_third,0.4394
passes_into_penalty_area,0.7727
progressive_passes,1.0304
carry_progressive_distance,-0.1348
assisted_shots,0.0907
fouled,-1.106
pens_won,-0.2935
tackles,0.2357
interceptions,0.2791
blocks,0.9022
tackles_won,0.0251
dribble_tackles,0.5195
dribbles_vs,0.1828
pressures,-0.6099
pressure_regains,-0.7397
clearances,0.2486
errors,0.2441
aerials_won,-0.0657
aerials_lost,-0.4981
ball_recoveries,0.2947
pens_conceded,-0.3182
fouls,0.0622
cards_yellow_red,1.0584
