position,CM
passes_completed,0.3486
passes,0.3503
dribbles_completed,-0.2377
dribbles,-0.159
passes_completed_short,-0.0568
passes_short,0.0328
passes_completed_medium,0.5003
passes_medium,0.535
passes_completed_long,0.5473
passes_long,0.3507
passes_total_distance,0.4626
passes_free_kicks,0.5219
through_balls,0.3614
passes_pressure,1.178
passes_switches,0.2322
crosses,-0.7501
corner_kicks,-0.1573
passes_intercepted,0.2238
passes_blocked,-0.5005
dispossessed,-0.0132
goals,-0.5899
assists,-0.0218
pens_made,-0.2418
pens_att,-0.271
shots_total,0.219
shots_on_target,-0.3414
sca,0.3682
gca,0.1333
xg,-0.2026
crosses_into_penalty_area,-0.6025
passes_into_final_third,0.7653
passes_into_penalty_area,-0.1749
progressive_passes,0.907
carry_progressive_distance,-0.2579
assisted_shots,0.5173
fouled,1.3657
pens_won,0.2604
tackles,0.4372
interceptions,0.0239
blocks,0.6977
tackles_won,0.0844
dribble_tackles,0.2949
dribbles_vs,1.5163
pressures,1.184
pressure_regains,0.7713
clearances,0.2369
errors,0.1142
aerials_won,0.5092
aerials_lost,0.4446
ball_recoveries,1.3825
pens_conceded,-0.3182
fouls,0.8313
cards_yellow_red,-0.1906
