position,RB
passes_completed,-0.1406
passes,-0.0128
dribbles_completed,-0.6298
dribbles,-0.8278
passes_completed_short,-0.0158
passes_short,-0.0937
passes_completed_medium,-0.0585
passes_medium,0.0806
passes_completed_long,-0.4082
passes_long,0.0064
passes_total_distance,-0.1962
passes_free_kicks,-0.0388
through_balls,-0.468
passes_pressure,-0.6028
passes_switches,-0.2293
crosses,-0.0859
corner_kicks,-0.5125
passes_intercepted,-0.6095
passes_blocked,0.0944
dispossessed,-0.9168
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0909
shots_on_target,-0.8584
sca,-0.7958
gca,-0.804
xg,-0.8076
crosses_into_penalty_area,-0.4412
passes_into_final_third,-0.5764
passes_into_penalty_area,-0.5837
progressive_passes,-0.2187
carry_progressive_distance,-1.1371
assisted_shots,-0.7304
fouled,-1.0085
pens_won,-0.2935
tackles,-0.5442
interceptions,0.2017
blocks,0.4869
tackles_won,-0.5003
dribble_tackles,-0.0893
dribbles_vs,-0.6932
pressures,-1.2899
pressure_regains,-1.2377
clearances,1.061
errors,-0.3758
aerials_won,0.1442
aerials_lost,-0.0531
ball_recoveries,0.2208
pens_conceded,0.3166
fouls,-1.257
cards_yellow_red,-0.1906
