position,RM
minutes,971.0
passes_completed,-0.1972
passes,0.2346
dribbles_completed,-0.9359
dribbles,-0.8276
passes_completed_short,-0.0051
passes_short,-0.014
passes_completed_medium,0.0163
passes_medium,0.6821
passes_completed_long,-0.9009
passes_long,-0.4452
passes_total_distance,-0.3823
passes_free_kicks,-0.8033
through_balls,-0.6322
passes_pressure,-0.0485
passes_switches,-0.6005
crosses,1.0811
corner_kicks,-0.5567
passes_intercepted,-0.7714
passes_blocked,1.1113
dispossessed,-0.366
goals,0.3385
assists,-0.0282
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7485
shots_on_target,-0.1201
sca,-0.4006
gca,-0.598
xg,-0.3583
crosses_into_penalty_area,0.7885
passes_into_final_third,-0.4335
passes_into_penalty_area,0.1416
progressive_passes,0.4962
carry_progressive_distance,-0.6068
assisted_shots,-0.4638
fouled,-1.0396
pens_won,-0.2937
tackles,-0.8721
interceptions,-1.4438
blocks,1.0002
tackles_won,-0.5397
dribble_tackles,-0.2106
dribbles_vs,-0.8828
pressures,-0.3576
pressure_regains,-0.0958
clearances,0.7706
errors,-0.376
aerials_won,1.5684
aerials_lost,-0.1721
ball_recoveries,0.0134
pens_conceded,-0.3183
fouls,-0.6938
cards_yellow_red,3.726
