position,CM
minutes,-0.8818
passes_completed,-0.7875
passes,-0.8123
dribbles_completed,-0.5599
dribbles,-0.5436
passes_completed_short,-0.7406
passes_short,-0.7546
passes_completed_medium,-0.7574
passes_medium,-0.7724
passes_completed_long,-0.6881
passes_long,-0.6773
passes_total_distance,-0.7794
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.8401
passes_switches,-0.7259
crosses,-0.5337
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.5976
dispossessed,-0.4148
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4455
shots_on_target,-0.4229
sca,-0.6338
gca,-0.525
xg,-0.4364
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6698
passes_into_penalty_area,-0.5898
progressive_passes,-0.7461
carry_progressive_distance,-0.758
assisted_shots,-0.5645
fouled,-0.7199
pens_won,-0.3681
tackles,-0.5499
interceptions,-0.696
blocks,-0.7651
tackles_won,-0.5134
dribble_tackles,-0.6408
dribbles_vs,-0.6009
pressures,-0.7079
pressure_regains,-0.7272
clearances,-0.518
errors,-0.5331
aerials_won,-0.5847
aerials_lost,-0.6363
ball_recoveries,-0.7543
pens_conceded,-0.4889
fouls,-0.7571
cards_yellow_red,-0.3235
