position,LW
minutes,-0.7887
passes_completed,-0.2253
passes,-0.3055
dribbles_completed,-0.0427
dribbles,-0.3455
passes_completed_short,0.7109
passes_short,0.7837
passes_completed_medium,-0.6347
passes_medium,-0.7425
passes_completed_long,-0.8486
passes_long,-0.8666
passes_total_distance,-0.6491
passes_free_kicks,-1.0216
through_balls,1.2957
passes_pressure,-0.2656
passes_switches,-0.8115
crosses,-1.1355
corner_kicks,1.5091
passes_intercepted,0.6933
passes_blocked,-0.6734
dispossessed,1.0482
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.5372
shots_on_target,-0.3618
sca,0.528
gca,0.2002
xg,0.4772
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.208
passes_into_penalty_area,-1.3074
progressive_passes,-1.0117
carry_progressive_distance,0.5085
assisted_shots,-0.6138
fouled,0.5404
pens_won,6.1564
tackles,-0.3586
interceptions,-1.0681
blocks,-1.9226
tackles_won,0.067
dribble_tackles,0.0033
dribbles_vs,-1.0124
pressures,0.2285
pressure_regains,-0.2152
clearances,-0.1962
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.7621
ball_recoveries,-0.4795
pens_conceded,-0.3182
fouls,-1.163
cards_yellow_red,-0.1906
