position,FW
minutes,6424.0
passes_completed,-0.937
passes,-1.0507
dribbles_completed,0.3173
dribbles,0.2322
passes_completed_short,-0.4091
passes_short,-0.3413
passes_completed_medium,-1.114
passes_medium,-1.2146
passes_completed_long,-1.0966
passes_long,-1.2941
passes_total_distance,-1.1283
passes_free_kicks,-1.0055
through_balls,0.46
passes_pressure,-0.5676
passes_switches,-0.9896
crosses,-0.3386
corner_kicks,-0.5567
passes_intercepted,-0.15
passes_blocked,0.2821
dispossessed,0.7256
goals,2.0865
assists,0.9138
pens_made,0.0913
pens_att,0.0074
shots_total,1.5938
shots_on_target,1.8902
sca,0.8211
gca,1.6075
xg,2.2193
crosses_into_penalty_area,-0.157
passes_into_final_third,-0.9912
passes_into_penalty_area,0.8393
progressive_passes,-0.7924
carry_progressive_distance,-1.0468
assisted_shots,0.2342
fouled,0.6063
pens_won,0.3708
tackles,-0.6426
interceptions,-0.788
blocks,-0.9197
tackles_won,-0.3419
dribble_tackles,-1.0669
dribbles_vs,-1.149
pressures,0.5766
pressure_regains,0.5633
clearances,-0.6949
errors,-0.376
aerials_won,-0.2347
aerials_lost,1.0886
ball_recoveries,-1.4061
pens_conceded,-0.3183
fouls,0.7234
cards_yellow_red,-0.1907
