position,WB
passes_completed,0.021
passes,0.4277
dribbles_completed,-0.2877
dribbles,-0.1472
passes_completed_short,-0.0798
passes_short,-0.1565
passes_completed_medium,-0.247
passes_medium,0.037
passes_completed_long,0.8508
passes_long,1.5064
passes_total_distance,0.2844
passes_free_kicks,0.2784
through_balls,-0.632
passes_pressure,-0.6406
passes_switches,2.9048
crosses,4.1871
corner_kicks,1.4606
passes_intercepted,0.5412
passes_blocked,1.6965
dispossessed,-0.4347
goals,-0.7238
assists,-0.14
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5041
shots_on_target,-0.8356
sca,0.173
gca,0.0404
xg,-0.7211
crosses_into_penalty_area,4.1602
passes_into_final_third,-0.7094
passes_into_penalty_area,1.7695
progressive_passes,-0.6453
carry_progressive_distance,0.1417
assisted_shots,0.5264
fouled,-0.0698
pens_won,-0.2935
tackles,-0.6643
interceptions,0.1733
blocks,0.8663
tackles_won,-0.4594
dribble_tackles,-0.3952
dribbles_vs,0.4339
pressures,-0.5102
pressure_regains,-0.4654
clearances,-0.3517
errors,-0.3758
aerials_won,-0.9784
aerials_lost,-0.5096
ball_recoveries,-0.8062
pens_conceded,-0.3182
fouls,-0.5145
cards_yellow_red,-0.1906
