position,RB
passes_completed,-1.2201
passes,-1.1524
dribbles_completed,-0.8777
dribbles,-0.9718
passes_completed_short,-1.1815
passes_short,-1.08
passes_completed_medium,-0.9098
passes_medium,-0.802
passes_completed_long,-0.7877
passes_long,-0.485
passes_total_distance,-1.1343
passes_free_kicks,-0.5277
through_balls,-0.7252
passes_pressure,-1.0047
passes_switches,-1.0687
crosses,-0.6012
corner_kicks,-0.4808
passes_intercepted,-0.8251
passes_blocked,-0.4952
dispossessed,-0.9905
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1437
shots_on_target,-0.8346
sca,-1.0953
gca,-0.7391
xg,-0.8061
crosses_into_penalty_area,-0.597
passes_into_final_third,-0.8059
passes_into_penalty_area,-1.0152
progressive_passes,-1.0659
carry_progressive_distance,-1.9211
assisted_shots,-1.1011
fouled,-1.0854
pens_won,-0.3695
tackles,0.7234
interceptions,-0.2499
blocks,0.5296
tackles_won,0.2073
dribble_tackles,0.3397
dribbles_vs,-0.1156
pressures,0.2539
pressure_regains,0.0936
clearances,0.7877
errors,0.838
aerials_won,0.4524
aerials_lost,-0.0032
ball_recoveries,-0.1881
pens_conceded,-0.4415
fouls,-0.5659
cards_yellow_red,-0.2618
