position,AM
minutes,370.0
passes_completed,-0.7363
passes,-0.4508
dribbles_completed,-1.2424
dribbles,-1.2671
passes_completed_short,-0.8504
passes_short,-0.6026
passes_completed_medium,-0.6362
passes_medium,-0.4003
passes_completed_long,-0.1314
passes_long,-0.1658
passes_total_distance,-0.5578
passes_free_kicks,0.126
through_balls,1.0917
passes_pressure,-0.364
passes_switches,-0.3526
crosses,0.4691
corner_kicks,0.5978
passes_intercepted,-0.7174
passes_blocked,0.9753
dispossessed,1.6133
goals,-0.724
assists,1.1791
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0514
shots_on_target,-0.4327
sca,1.0833
gca,1.154
xg,-0.8911
crosses_into_penalty_area,0.87
passes_into_final_third,0.4608
passes_into_penalty_area,1.7354
progressive_passes,1.0598
carry_progressive_distance,-0.919
assisted_shots,2.098
fouled,0.9642
pens_won,-0.2937
tackles,-0.5296
interceptions,-0.6203
blocks,3.385
tackles_won,-0.1349
dribble_tackles,0.4946
dribbles_vs,0.6014
pressures,0.3242
pressure_regains,0.6182
clearances,-0.5761
errors,-0.376
aerials_won,-0.1579
aerials_lost,1.4523
ball_recoveries,1.7379
pens_conceded,-0.3183
fouls,2.6828
cards_yellow_red,-0.1907
