position,RM
minutes,-0.5848
passes_completed,-1.0397
passes,-0.8884
dribbles_completed,-0.6423
dribbles,-0.0691
passes_completed_short,-0.5609
passes_short,-0.2763
passes_completed_medium,-1.0621
passes_medium,-1.0449
passes_completed_long,-0.9959
passes_long,-1.1432
passes_total_distance,-1.0924
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.6065
passes_switches,-0.9572
crosses,-0.126
corner_kicks,-0.4274
passes_intercepted,-0.263
passes_blocked,2.5027
dispossessed,0.5865
goals,-0.7238
assists,0.3194
pens_made,-0.2418
pens_att,-0.271
shots_total,1.25
shots_on_target,0.3049
sca,0.0869
gca,0.2002
xg,1.0635
crosses_into_penalty_area,-0.3694
passes_into_final_third,-0.7923
passes_into_penalty_area,-0.244
progressive_passes,-0.7501
carry_progressive_distance,-0.0018
assisted_shots,0.5582
fouled,0.3566
pens_won,-0.2935
tackles,0.4462
interceptions,-1.3525
blocks,-0.2123
tackles_won,1.0183
dribble_tackles,0.0033
dribbles_vs,0.5866
pressures,0.7423
pressure_regains,0.4095
clearances,-0.5238
errors,-0.3758
aerials_won,-0.3154
aerials_lost,-0.7621
ball_recoveries,-0.3309
pens_conceded,-0.3182
fouls,0.3788
cards_yellow_red,-0.1906
