position,LB
minutes,-0.8029
passes_completed,0.9265
passes,1.31
dribbles_completed,-0.9197
dribbles,-0.6726
passes_completed_short,1.102
passes_short,1.0497
passes_completed_medium,0.8001
passes_medium,1.2414
passes_completed_long,0.1526
passes_long,0.9147
passes_total_distance,0.6855
passes_free_kicks,-0.3318
through_balls,-0.632
passes_pressure,-0.2977
passes_switches,1.4237
crosses,2.722
corner_kicks,-0.5565
passes_intercepted,-1.1718
passes_blocked,-0.1578
dispossessed,-0.7528
goals,-0.7238
assists,1.5729
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0266
shots_on_target,-1.0285
sca,-0.2555
gca,0.2905
xg,-0.8908
crosses_into_penalty_area,3.2854
passes_into_final_third,-0.3718
passes_into_penalty_area,0.5212
progressive_passes,-0.7462
carry_progressive_distance,0.1019
assisted_shots,-0.1356
fouled,-1.2702
pens_won,-0.2935
tackles,2.5295
interceptions,2.0304
blocks,2.7043
tackles_won,0.2091
dribble_tackles,4.7553
dribbles_vs,4.9016
pressures,-0.4484
pressure_regains,-0.5908
clearances,0.7451
errors,-0.3758
aerials_won,-0.5483
aerials_lost,-0.4161
ball_recoveries,1.9404
pens_conceded,-0.3182
fouls,0.7964
cards_yellow_red,-0.1906
