position,RB
minutes,-0.6754
passes_completed,0.2176
passes,0.1702
dribbles_completed,-0.2785
dribbles,-0.3193
passes_completed_short,0.1115
passes_short,0.1483
passes_completed_medium,0.4416
passes_medium,0.4284
passes_completed_long,-0.1474
passes_long,-0.4126
passes_total_distance,0.2025
passes_free_kicks,-0.1965
through_balls,-0.632
passes_pressure,-1.7919
passes_switches,-1.0197
crosses,-0.7029
corner_kicks,-0.5565
passes_intercepted,1.4212
passes_blocked,-0.3334
dispossessed,-0.623
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5968
shots_on_target,-1.0285
sca,-0.6853
gca,0.5456
xg,-0.3884
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.5544
passes_into_penalty_area,-1.3074
progressive_passes,-0.489
carry_progressive_distance,-0.4163
assisted_shots,-1.144
fouled,-0.2476
pens_won,-0.2935
tackles,3.6185
interceptions,0.1909
blocks,2.5963
tackles_won,3.3613
dribble_tackles,1.8033
dribbles_vs,0.7002
pressures,-0.406
pressure_regains,0.3196
clearances,0.9851
errors,6.9578
aerials_won,-0.257
aerials_lost,0.6707
ball_recoveries,-0.4093
pens_conceded,-0.3182
fouls,-0.3453
cards_yellow_red,-0.1906
