position,CB
minutes,2.7719
passes_completed,0.2131
passes,0.0281
dribbles_completed,-1.2094
dribbles,-1.2266
passes_completed_short,-1.201
passes_short,-1.3917
passes_completed_medium,0.8921
passes_medium,0.7585
passes_completed_long,1.4008
passes_long,1.1545
passes_total_distance,0.7828
passes_free_kicks,0.3867
through_balls,-0.5275
passes_pressure,-1.5121
passes_switches,0.0894
crosses,-1.0747
corner_kicks,-0.5565
passes_intercepted,-1.0625
passes_blocked,-1.4558
dispossessed,-1.331
goals,-0.7238
assists,-0.5348
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0396
shots_on_target,-0.7396
sca,-1.4387
gca,-0.8133
xg,-0.7849
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.6144
passes_into_penalty_area,-1.1922
progressive_passes,-1.0944
carry_progressive_distance,-0.7832
assisted_shots,-1.2258
fouled,-1.1474
pens_won,-0.2935
tackles,-0.8696
interceptions,0.1194
blocks,0.0588
tackles_won,-0.6761
dribble_tackles,-0.5398
dribbles_vs,-0.7417
pressures,-1.4844
pressure_regains,-1.3166
clearances,2.685
errors,1.1695
aerials_won,0.5985
aerials_lost,0.1578
ball_recoveries,0.4622
pens_conceded,0.086
fouls,-0.7553
cards_yellow_red,-0.1906
