position,RM
passes_completed,-0.103
passes,-0.155
dribbles_completed,-0.2847
dribbles,-0.2862
passes_completed_short,0.566
passes_short,0.5808
passes_completed_medium,-0.5084
passes_medium,-0.5624
passes_completed_long,-0.2818
passes_long,-0.2157
passes_total_distance,-0.2171
passes_free_kicks,-0.3385
through_balls,-0.632
passes_pressure,0.038
passes_switches,0.7763
crosses,0.2971
corner_kicks,1.3671
passes_intercepted,-0.4998
passes_blocked,-0.1743
dispossessed,0.5513
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8048
shots_on_target,1.1003
sca,1.1393
gca,-1.0099
xg,0.3572
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.0936
passes_into_penalty_area,0.9563
progressive_passes,0.1689
carry_progressive_distance,-0.4612
assisted_shots,1.5153
fouled,-0.8827
pens_won,-0.2935
tackles,0.0875
interceptions,0.1791
blocks,0.3802
tackles_won,0.6956
dribble_tackles,1.6291
dribbles_vs,0.0704
pressures,-0.1232
pressure_regains,-0.803
clearances,0.2052
errors,-0.3758
aerials_won,-0.2626
aerials_lost,-0.4249
ball_recoveries,-0.004
pens_conceded,-0.3182
fouls,-0.6375
cards_yellow_red,-0.1906
