position,AM
passes_completed,-1.0275
passes,-1.0849
dribbles_completed,1.4149
dribbles,1.1352
passes_completed_short,-0.47
passes_short,-0.3055
passes_completed_medium,-1.0316
passes_medium,-0.9683
passes_completed_long,-1.1317
passes_long,-1.1876
passes_total_distance,-1.2176
passes_free_kicks,-0.9766
through_balls,0.4153
passes_pressure,-0.229
passes_switches,-1.0963
crosses,-0.2859
corner_kicks,-0.4808
passes_intercepted,0.5989
passes_blocked,0.0966
dispossessed,1.0756
goals,1.9367
assists,0.1967
pens_made,2.1564
pens_att,2.2603
shots_total,0.7825
shots_on_target,0.9225
sca,0.0187
gca,0.3228
xg,2.026
crosses_into_penalty_area,-0.5208
passes_into_final_third,-0.5234
passes_into_penalty_area,0.1912
progressive_passes,-0.0529
carry_progressive_distance,0.4092
assisted_shots,0.0811
fouled,-0.0924
pens_won,0.2504
tackles,-0.9267
interceptions,-0.7463
blocks,0.0475
tackles_won,-0.8335
dribble_tackles,-0.8742
dribbles_vs,-0.6678
pressures,0.3754
pressure_regains,-0.0616
clearances,-0.6359
errors,-0.0898
aerials_won,-0.0701
aerials_lost,0.8692
ball_recoveries,-0.8979
pens_conceded,-0.4415
fouls,-0.2665
cards_yellow_red,-0.2618
