position,WB
passes_completed,-0.2428
passes,0.2522
dribbles_completed,1.9764
dribbles,1.2054
passes_completed_short,-0.9752
passes_short,-0.9638
passes_completed_medium,0.5469
passes_medium,1.1902
passes_completed_long,-0.6575
passes_long,0.021
passes_total_distance,-0.1326
passes_free_kicks,-0.1603
through_balls,-0.632
passes_pressure,0.8582
passes_switches,-0.3517
crosses,0.4701
corner_kicks,-0.5565
passes_intercepted,1.5652
passes_blocked,0.9769
dispossessed,-0.3129
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,-0.4938
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.871
passes_into_final_third,-0.5819
passes_into_penalty_area,-0.1658
progressive_passes,-0.4981
carry_progressive_distance,-0.3057
assisted_shots,-0.6961
fouled,-0.6786
pens_won,-0.2935
tackles,0.3357
interceptions,-0.1105
blocks,0.3273
tackles_won,-0.1336
dribble_tackles,0.4958
dribbles_vs,-0.8274
pressures,-0.3841
pressure_regains,-0.8169
clearances,0.4502
errors,-0.3758
aerials_won,-0.8919
aerials_lost,-0.8216
ball_recoveries,0.3227
pens_conceded,-0.3182
fouls,-1.2558
cards_yellow_red,-0.1906
