position,RW
minutes,444.0
passes_completed,-0.6604
passes,-0.4708
dribbles_completed,-0.7955
dribbles,-0.4433
passes_completed_short,-0.2114
passes_short,-0.1252
passes_completed_medium,-0.9142
passes_medium,-0.8003
passes_completed_long,-0.4389
passes_long,-0.1349
passes_total_distance,-0.7204
passes_free_kicks,0.1738
through_balls,0.8044
passes_pressure,-0.9909
passes_switches,0.5594
crosses,0.3688
corner_kicks,2.3296
passes_intercepted,-1.8578
passes_blocked,0.206
dispossessed,1.1086
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2654
shots_on_target,-0.5321
sca,-0.0346
gca,-1.0103
xg,-0.1629
crosses_into_penalty_area,-0.1338
passes_into_final_third,-1.0054
passes_into_penalty_area,-0.3569
progressive_passes,-1.0192
carry_progressive_distance,-1.1213
assisted_shots,0.6423
fouled,0.2518
pens_won,-0.2937
tackles,-1.2495
interceptions,0.4818
blocks,1.4728
tackles_won,-1.1274
dribble_tackles,-0.3643
dribbles_vs,-0.5426
pressures,2.0305
pressure_regains,1.8956
clearances,-0.6493
errors,-0.376
aerials_won,-0.5251
aerials_lost,0.5677
ball_recoveries,-1.2593
pens_conceded,-0.3183
fouls,1.5665
cards_yellow_red,-0.1907
