position,LM
minutes,-0.7856
passes_completed,0.343
passes,0.5022
dribbles_completed,-0.3559
dribbles,-0.7221
passes_completed_short,0.5241
passes_short,0.4196
passes_completed_medium,0.3791
passes_medium,0.5746
passes_completed_long,-0.4719
passes_long,0.0726
passes_total_distance,0.063
passes_free_kicks,2.4561
through_balls,-0.632
passes_pressure,-0.4198
passes_switches,0.3278
crosses,0.8535
corner_kicks,0.461
passes_intercepted,1.2834
passes_blocked,-1.0822
dispossessed,-0.2014
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6456
shots_on_target,0.2851
sca,0.2779
gca,0.1821
xg,-0.5057
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.1661
passes_into_penalty_area,-0.0503
progressive_passes,0.6902
carry_progressive_distance,-1.3699
assisted_shots,0.1443
fouled,0.1455
pens_won,-0.2935
tackles,0.5689
interceptions,0.044
blocks,0.5983
tackles_won,0.9758
dribble_tackles,1.401
dribbles_vs,0.2335
pressures,-0.0928
pressure_regains,1.3276
clearances,-0.2084
errors,-0.3758
aerials_won,-0.5974
aerials_lost,0.8999
ball_recoveries,1.1422
pens_conceded,-0.3182
fouls,0.5597
cards_yellow_red,-0.1906
