position,RB
minutes,1407.0
passes_completed,1.1062
passes,1.244
dribbles_completed,0.9432
dribbles,0.4226
passes_completed_short,1.8275
passes_short,1.696
passes_completed_medium,0.6203
passes_medium,0.809
passes_completed_long,-0.1509
passes_long,-0.0304
passes_total_distance,0.568
passes_free_kicks,-0.0409
through_balls,0.2745
passes_pressure,0.6071
passes_switches,-0.7781
crosses,0.183
corner_kicks,-0.5567
passes_intercepted,-0.2084
passes_blocked,1.6829
dispossessed,0.0329
goals,-0.724
assists,1.7933
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.998
shots_on_target,-1.029
sca,-0.3816
gca,0.6972
xg,-0.7073
crosses_into_penalty_area,-0.3982
passes_into_final_third,-0.4504
passes_into_penalty_area,0.3927
progressive_passes,-0.3365
carry_progressive_distance,1.1558
assisted_shots,-0.2932
fouled,1.6194
pens_won,-0.2937
tackles,0.1509
interceptions,0.6364
blocks,1.4701
tackles_won,0.0653
dribble_tackles,0.7643
dribbles_vs,0.5845
pressures,-0.5131
pressure_regains,-0.2073
clearances,0.7179
errors,0.9657
aerials_won,-0.4934
aerials_lost,0.5332
ball_recoveries,0.4673
pens_conceded,-0.3183
fouls,-0.8017
cards_yellow_red,-0.1907
