position,AM
minutes,361.0
passes_completed,0.4827
passes,0.3828
dribbles_completed,2.6047
dribbles,2.4477
passes_completed_short,1.0474
passes_short,1.0644
passes_completed_medium,0.2871
passes_medium,0.2012
passes_completed_long,-0.5465
passes_long,-0.5679
passes_total_distance,0.0931
passes_free_kicks,-0.7279
through_balls,-0.6322
passes_pressure,-0.8165
passes_switches,0.7416
crosses,0.9204
corner_kicks,1.0999
passes_intercepted,0.4799
passes_blocked,0.3183
dispossessed,2.8174
goals,-0.724
assists,1.2278
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.5073
shots_on_target,0.8044
sca,1.3543
gca,1.208
xg,-0.3537
crosses_into_penalty_area,0.0311
passes_into_final_third,-0.2513
passes_into_penalty_area,-0.1382
progressive_passes,-0.3007
carry_progressive_distance,2.7571
assisted_shots,0.0366
fouled,0.0188
pens_won,-0.2937
tackles,-1.3791
interceptions,0.4478
blocks,-1.5675
tackles_won,-1.4004
dribble_tackles,-0.7776
dribbles_vs,-1.6795
pressures,-0.754
pressure_regains,-0.4398
clearances,-1.0155
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.8098
ball_recoveries,-1.1413
pens_conceded,-0.3183
fouls,-0.8336
cards_yellow_red,-0.1907
