position,DM
minutes,-0.3513
passes_completed,-0.0502
passes,-0.1484
dribbles_completed,-0.4793
dribbles,-0.3294
passes_completed_short,-0.0508
passes_short,-0.0834
passes_completed_medium,-0.0656
passes_medium,-0.0329
passes_completed_long,0.0877
passes_long,-0.2297
passes_total_distance,0.0188
passes_free_kicks,-0.6135
through_balls,-0.019
passes_pressure,0.3983
passes_switches,0.1806
crosses,-0.4222
corner_kicks,-0.146
passes_intercepted,-1.6542
passes_blocked,-0.6021
dispossessed,-0.4356
goals,-0.7238
assists,-0.0776
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6046
shots_on_target,-0.3926
sca,-0.6257
gca,-0.6252
xg,-0.6422
crosses_into_penalty_area,-0.5445
passes_into_final_third,0.0174
passes_into_penalty_area,-0.6312
progressive_passes,-0.3392
carry_progressive_distance,-0.5625
assisted_shots,-0.5256
fouled,-0.0288
pens_won,-0.2935
tackles,0.5908
interceptions,2.5225
blocks,0.5048
tackles_won,1.0379
dribble_tackles,0.3949
dribbles_vs,1.6888
pressures,0.5192
pressure_regains,0.1721
clearances,0.0265
errors,1.4382
aerials_won,0.6913
aerials_lost,0.2003
ball_recoveries,1.1068
pens_conceded,-0.3182
fouls,0.4772
cards_yellow_red,-0.1906
