position,LB
passes_completed,0.5004
passes,0.7791
dribbles_completed,-0.8991
dribbles,-0.7495
passes_completed_short,0.3088
passes_short,0.212
passes_completed_medium,0.6253
passes_medium,0.9295
passes_completed_long,0.2506
passes_long,0.9112
passes_total_distance,0.4638
passes_free_kicks,0.0126
through_balls,-0.4316
passes_pressure,0.0122
passes_switches,-0.1524
crosses,0.7303
corner_kicks,-0.5565
passes_intercepted,0.9268
passes_blocked,0.0754
dispossessed,-0.9664
goals,-0.7238
assists,0.1359
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0665
shots_on_target,-1.0285
sca,-0.4624
gca,-0.1293
xg,-0.8298
crosses_into_penalty_area,1.45
passes_into_final_third,0.8352
passes_into_penalty_area,0.9921
progressive_passes,1.5309
carry_progressive_distance,0.1011
assisted_shots,-0.0143
fouled,-1.092
pens_won,-0.2935
tackles,-0.3953
interceptions,-0.277
blocks,0.8501
tackles_won,-0.2533
dribble_tackles,-0.0146
dribbles_vs,0.0894
pressures,-0.7974
pressure_regains,-0.7217
clearances,0.8068
errors,0.2173
aerials_won,-0.3399
aerials_lost,-0.5634
ball_recoveries,0.2054
pens_conceded,1.2332
fouls,0.0625
cards_yellow_red,-0.1906
