position,RM
minutes,318.0
passes_completed,1.9833
passes,2.4663
dribbles_completed,0.0054
dribbles,-0.1169
passes_completed_short,3.3891
passes_short,3.4621
passes_completed_medium,0.7523
passes_medium,0.8924
passes_completed_long,0.0984
passes_long,0.6828
passes_total_distance,1.1086
passes_free_kicks,-0.3541
through_balls,3.3794
passes_pressure,3.5149
passes_switches,0.4242
crosses,1.6653
corner_kicks,-0.288
passes_intercepted,2.7864
passes_blocked,4.3318
dispossessed,0.8272
goals,-0.724
assists,1.4981
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.0554
shots_on_target,0.3586
sca,0.3873
gca,0.2488
xg,1.3457
crosses_into_penalty_area,2.1525
passes_into_final_third,1.1492
passes_into_penalty_area,4.4463
progressive_passes,2.4769
carry_progressive_distance,0.242
assisted_shots,1.0433
fouled,-0.5184
pens_won,-0.2937
tackles,-0.6292
interceptions,-1.6376
blocks,0.7633
tackles_won,-0.3516
dribble_tackles,-1.4379
dribbles_vs,-0.3088
pressures,0.3505
pressure_regains,-0.1079
clearances,-0.6747
errors,5.5603
aerials_won,-0.8524
aerials_lost,-0.4456
ball_recoveries,0.5473
pens_conceded,-0.3183
fouls,-0.2114
cards_yellow_red,-0.1907
