position,RW
minutes,616.0
passes_completed,-0.8693
passes,-0.6535
dribbles_completed,1.4953
dribbles,1.9985
passes_completed_short,-0.5703
passes_short,-0.4791
passes_completed_medium,-0.7461
passes_medium,-0.5269
passes_completed_long,-0.9564
passes_long,-0.7212
passes_total_distance,-0.8207
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.2496
passes_switches,0.3267
crosses,1.8768
corner_kicks,0.2755
passes_intercepted,1.9097
passes_blocked,2.4002
dispossessed,0.9
goals,0.1134
assists,1.5718
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.5158
shots_on_target,0.7618
sca,0.3358
gca,0.2897
xg,0.4736
crosses_into_penalty_area,2.7668
passes_into_final_third,-0.9998
passes_into_penalty_area,2.1196
progressive_passes,-0.4665
carry_progressive_distance,1.7174
assisted_shots,1.3324
fouled,0.1113
pens_won,-0.2937
tackles,0.452
interceptions,-0.721
blocks,-0.5138
tackles_won,0.9742
dribble_tackles,-0.2771
dribbles_vs,1.635
pressures,0.4029
pressure_regains,-0.4969
clearances,-0.3117
errors,-0.376
aerials_won,-0.2549
aerials_lost,0.0384
ball_recoveries,-0.2967
pens_conceded,-0.3183
fouls,3.1612
cards_yellow_red,-0.1907
