position,RB
minutes,1.5016
passes_completed,1.9667
passes,2.1571
dribbles_completed,0.7997
dribbles,0.8117
passes_completed_short,2.1661
passes_short,2.2055
passes_completed_medium,1.843
passes_medium,2.0245
passes_completed_long,1.1883
passes_long,1.5504
passes_total_distance,1.7412
passes_free_kicks,1.0256
through_balls,0.354
passes_pressure,1.9303
passes_switches,1.591
crosses,4.4738
corner_kicks,1.6891
passes_intercepted,2.9201
passes_blocked,2.8659
dispossessed,0.4265
goals,0.0551
assists,1.7308
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.6523
shots_on_target,0.2989
sca,1.7722
gca,0.8425
xg,-0.1036
crosses_into_penalty_area,4.0216
passes_into_final_third,1.8152
passes_into_penalty_area,1.91
progressive_passes,2.3101
carry_progressive_distance,2.1283
assisted_shots,2.2447
fouled,0.6261
pens_won,0.7686
tackles,1.634
interceptions,2.0108
blocks,2.0644
tackles_won,1.4872
dribble_tackles,1.6052
dribbles_vs,1.2681
pressures,1.1024
pressure_regains,1.3278
clearances,0.9297
errors,-0.5331
aerials_won,0.5069
aerials_lost,0.0706
ball_recoveries,1.6964
pens_conceded,0.7569
fouls,1.017
cards_yellow_red,-0.3235
