position,LB
passes_completed,0.1252
passes,0.1349
dribbles_completed,-0.1201
dribbles,-0.3121
passes_completed_short,0.3957
passes_short,0.3881
passes_completed_medium,0.1691
passes_medium,0.2424
passes_completed_long,-0.6598
passes_long,-0.3619
passes_total_distance,-0.0939
passes_free_kicks,-0.0055
through_balls,-0.632
passes_pressure,-0.4245
passes_switches,-0.5556
crosses,-0.1669
corner_kicks,-0.5565
passes_intercepted,-0.2054
passes_blocked,-0.7217
dispossessed,-0.617
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8392
shots_on_target,-0.4528
sca,-0.3445
gca,-0.6616
xg,-0.7783
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.6662
passes_into_penalty_area,-0.9401
progressive_passes,-0.2512
carry_progressive_distance,-0.588
assisted_shots,-0.4956
fouled,-0.2897
pens_won,-0.2935
tackles,1.9236
interceptions,-0.491
blocks,1.711
tackles_won,1.7238
dribble_tackles,3.1237
dribbles_vs,3.0906
pressures,-0.1995
pressure_regains,0.5495
clearances,1.2478
errors,-0.3758
aerials_won,-0.27
aerials_lost,0.1369
ball_recoveries,0.2372
pens_conceded,-0.3182
fouls,-0.0154
cards_yellow_red,-0.1906
