position,CM
passes_completed,0.286
passes,0.4716
dribbles_completed,1.0576
dribbles,0.7442
passes_completed_short,0.426
passes_short,0.6002
passes_completed_medium,0.2278
passes_medium,0.4004
passes_completed_long,-0.1019
passes_long,0.0114
passes_total_distance,0.1323
passes_free_kicks,-0.7849
through_balls,-0.0633
passes_pressure,0.7655
passes_switches,0.024
crosses,0.7838
corner_kicks,-0.4803
passes_intercepted,0.3061
passes_blocked,0.3023
dispossessed,0.6289
goals,-0.2639
assists,0.1941
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6562
shots_on_target,0.25
sca,0.7299
gca,-0.1175
xg,0.1758
crosses_into_penalty_area,0.4268
passes_into_final_third,0.9071
passes_into_penalty_area,0.4494
progressive_passes,1.3883
carry_progressive_distance,0.4736
assisted_shots,0.4488
fouled,0.7206
pens_won,-0.2935
tackles,0.786
interceptions,0.2927
blocks,0.8663
tackles_won,0.62
dribble_tackles,0.2627
dribbles_vs,0.5283
pressures,0.2239
pressure_regains,0.2405
clearances,-0.2903
errors,-0.3758
aerials_won,-0.0464
aerials_lost,0.0067
ball_recoveries,0.7697
pens_conceded,-0.3182
fouls,0.9449
cards_yellow_red,-0.1906
