position,CB
minutes,7839.0
passes_completed,0.1029
passes,-0.0259
dribbles_completed,-1.1538
dribbles,-1.2049
passes_completed_short,-1.3879
passes_short,-1.5378
passes_completed_medium,0.8579
passes_medium,0.7891
passes_completed_long,1.3652
passes_long,1.1096
passes_total_distance,0.7436
passes_free_kicks,0.2107
through_balls,-0.5508
passes_pressure,-0.8056
passes_switches,0.3392
crosses,-1.0128
corner_kicks,-0.5567
passes_intercepted,-1.2119
passes_blocked,-1.3793
dispossessed,-1.285
goals,-0.4608
assists,-0.4032
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5962
shots_on_target,-0.4379
sca,-1.3526
gca,-0.806
xg,-0.4952
crosses_into_penalty_area,-0.8101
passes_into_final_third,-0.9862
passes_into_penalty_area,-1.2002
progressive_passes,-0.9842
carry_progressive_distance,-1.236
assisted_shots,-1.1483
fouled,-1.0297
pens_won,-0.2937
tackles,-0.95
interceptions,0.2351
blocks,-0.0771
tackles_won,-0.7723
dribble_tackles,-0.5257
dribbles_vs,-1.0412
pressures,-1.7999
pressure_regains,-1.5079
clearances,2.6765
errors,0.8281
aerials_won,2.0986
aerials_lost,0.1753
ball_recoveries,1.1823
pens_conceded,0.6266
fouls,-0.0738
cards_yellow_red,0.7796
