position,CB
passes_completed,0.3366
passes,0.2404
dribbles_completed,-0.9652
dribbles,-1.0566
passes_completed_short,-0.8124
passes_short,-0.9679
passes_completed_medium,0.7986
passes_medium,0.6681
passes_completed_long,1.4172
passes_long,1.4081
passes_total_distance,0.8286
passes_free_kicks,1.0862
through_balls,-0.4227
passes_pressure,-0.7688
passes_switches,0.0449
crosses,-0.9528
corner_kicks,-0.5565
passes_intercepted,-0.8187
passes_blocked,-1.2395
dispossessed,-1.0468
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9766
shots_on_target,-0.8476
sca,-1.2826
gca,-0.8786
xg,-0.6362
crosses_into_penalty_area,-0.6415
passes_into_final_third,0.0663
passes_into_penalty_area,-0.9842
progressive_passes,-0.3543
carry_progressive_distance,0.0774
assisted_shots,-1.2891
fouled,-0.3283
pens_won,-0.2935
tackles,-0.1859
interceptions,1.1725
blocks,0.1795
tackles_won,-0.1832
dribble_tackles,-0.1471
dribbles_vs,-0.5484
pressures,-1.6314
pressure_regains,-1.2069
clearances,3.368
errors,0.5532
aerials_won,1.4044
aerials_lost,0.5442
ball_recoveries,0.7377
pens_conceded,0.0868
fouls,-0.5854
cards_yellow_red,-0.1906
