position,WB
passes_completed,-0.1481
passes,0.13
dribbles_completed,-0.2116
dribbles,-0.4404
passes_completed_short,-0.0172
passes_short,0.0083
passes_completed_medium,-0.0806
passes_medium,0.1821
passes_completed_long,-0.364
passes_long,0.1721
passes_total_distance,-0.2489
passes_free_kicks,-0.416
through_balls,-0.4535
passes_pressure,0.3879
passes_switches,-0.0511
crosses,1.3006
corner_kicks,-0.4182
passes_intercepted,1.166
passes_blocked,0.423
dispossessed,-0.4513
goals,-0.7415
assists,0.3499
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9751
shots_on_target,-0.9153
sca,-0.3415
gca,-0.1488
xg,-0.7079
crosses_into_penalty_area,1.3064
passes_into_final_third,-0.2262
passes_into_penalty_area,0.8444
progressive_passes,0.3185
carry_progressive_distance,-0.261
assisted_shots,-0.0703
fouled,-0.55
pens_won,-0.3695
tackles,-0.1751
interceptions,0.4169
blocks,1.504
tackles_won,0.3844
dribble_tackles,0.0793
dribbles_vs,-0.2772
pressures,-0.3148
pressure_regains,-0.2879
clearances,0.1588
errors,0.1058
aerials_won,-0.8823
aerials_lost,-0.9622
ball_recoveries,0.0913
pens_conceded,-0.4415
fouls,-0.3966
cards_yellow_red,-0.2618
