position,LW
passes_completed,-1.028
passes,-1.0686
dribbles_completed,1.0905
dribbles,1.138
passes_completed_short,-0.4067
passes_short,-0.2753
passes_completed_medium,-1.1295
passes_medium,-1.1433
passes_completed_long,-1.0793
passes_long,-1.0594
passes_total_distance,-1.2103
passes_free_kicks,-0.8565
through_balls,-0.3776
passes_pressure,0.3844
passes_switches,-0.8171
crosses,0.2832
corner_kicks,-0.4008
passes_intercepted,-0.6096
passes_blocked,0.4945
dispossessed,0.797
goals,0.8907
assists,0.3004
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.4835
shots_on_target,0.6667
sca,0.2695
gca,0.691
xg,1.0063
crosses_into_penalty_area,0.0292
passes_into_final_third,-0.9804
passes_into_penalty_area,-0.4823
progressive_passes,-0.9199
carry_progressive_distance,-0.0013
assisted_shots,-0.3415
fouled,0.2136
pens_won,-0.3695
tackles,-0.241
interceptions,-0.9285
blocks,-0.5258
tackles_won,-0.2606
dribble_tackles,-0.0826
dribbles_vs,0.2294
pressures,0.2272
pressure_regains,0.1876
clearances,-0.6606
errors,-0.5457
aerials_won,0.427
aerials_lost,1.612
ball_recoveries,-0.7111
pens_conceded,-0.4415
fouls,0.1709
cards_yellow_red,-0.2618
